Particle 1 Position,Particle 2 Position,Eigenvector Squared
8.686868686868686276e-13,5.757575757575757429e-13,5.824567763377519357e-06
8.686868686868686276e-13,5.858585858585858703e-13,4.473265168652751410e-06
8.686868686868686276e-13,5.959595959595958966e-13,3.403989000527855106e-06
8.686868686868686276e-13,6.060606060606060239e-13,2.565671748663822115e-06
8.686868686868686276e-13,6.161616161616161513e-13,1.914671617280631248e-06
8.686868686868686276e-13,6.262626262626262786e-13,1.414100889870967861e-06
8.686868686868686276e-13,6.363636363636363049e-13,1.033121126568421031e-06
8.686868686868686276e-13,6.464646464646464323e-13,7.462336967484667865e-07
8.686868686868686276e-13,6.565656565656565596e-13,5.325883584090001347e-07
8.686868686868686276e-13,6.666666666666665859e-13,3.753271416531233011e-07
8.686868686868686276e-13,6.767676767676767133e-13,2.609758286075807087e-07
8.686868686868686276e-13,6.868686868686868406e-13,1.788909477864029144e-07
8.686868686868686276e-13,6.969696969696969679e-13,1.207664730559722344e-07
8.686868686868686276e-13,7.070707070707069943e-13,8.020135240919148982e-08
8.686868686868686276e-13,7.171717171717171216e-13,5.232657367240978845e-08
8.686868686868686276e-13,7.272727272727272489e-13,3.348866189082548115e-08
8.686868686868686276e-13,7.373737373737373762e-13,2.098523714961570277e-08
8.686868686868686276e-13,7.474747474747474026e-13,1.284747110443738603e-08
8.686868686868686276e-13,7.575757575757575299e-13,7.663888825771501151e-09
8.686868686868686276e-13,7.676767676767676572e-13,4.439892132852063574e-09
8.686868686868686276e-13,7.777777777777777846e-13,2.487556869602044188e-09
8.686868686868686276e-13,7.878787878787878109e-13,1.340610991533100529e-09
8.686868686868686276e-13,7.979797979797979382e-13,6.899723331321416044e-10
8.686868686868686276e-13,8.080808080808080656e-13,3.357630721369380978e-10
8.686868686868686276e-13,8.181818181818180919e-13,1.522803661519795817e-10
8.686868686868686276e-13,8.282828282828282193e-13,6.295695110801258443e-11
8.686868686868686276e-13,8.383838383838383466e-13,2.286798191019001126e-11
8.686868686868686276e-13,8.484848484848484739e-13,6.815172306017693361e-12
8.686868686868686276e-13,8.585858585858585003e-13,1.437027756717276776e-12
8.686868686868686276e-13,8.686868686868686276e-13,1.506416681950579933e-13
8.686868686868686276e-13,8.787878787878787549e-13,8.474631691567223619e-13
8.686868686868686276e-13,8.888888888888888822e-13,2.354758369941944263e-12
8.686868686868686276e-13,8.989898989898989086e-13,4.581965779163671066e-12
8.686868686868686276e-13,9.090909090909090359e-13,7.209224166650593830e-12
8.686868686868686276e-13,9.191919191919191632e-13,9.771745778101288558e-12
8.686868686868686276e-13,9.292929292929292906e-13,1.176493680917867873e-11
8.686868686868686276e-13,9.393939393939394179e-13,1.275909657226340307e-11
8.686868686868686276e-13,9.494949494949495452e-13,1.250324170897505921e-11
8.686868686868686276e-13,9.595959595959594706e-13,1.099635086025736047e-11
8.686868686868686276e-13,9.696969696969695979e-13,8.508423608850510515e-12
8.686868686868686276e-13,9.797979797979797252e-13,5.542081822593917383e-12
8.686868686868686276e-13,9.898989898989898526e-13,2.736718398661872549e-12
8.686868686868686276e-13,9.999999999999999799e-13,7.296319494394378205e-13
8.787878787878787549e-13,0.000000000000000000e+00,3.590486020798592695e-06
8.787878787878787549e-13,1.010101010101010050e-14,1.425863538867294671e-05
8.787878787878787549e-13,2.020202020202020101e-14,3.170155602437088735e-05
8.787878787878787549e-13,3.030303030303029993e-14,5.543239812886101547e-05
8.787878787878787549e-13,4.040404040404040202e-14,8.480121405328906747e-05
8.787878787878787549e-13,5.050505050505050410e-14,1.190200829554285462e-04
8.787878787878787549e-13,6.060606060606059987e-14,1.571914301619959959e-04
8.787878787878787549e-13,7.070707070707070195e-14,1.983384172803567499e-04
8.787878787878787549e-13,8.080808080808080403e-14,2.414362711552405243e-04
8.787878787878787549e-13,9.090909090909090611e-14,2.854434550371319685e-04
8.787878787878787549e-13,1.010101010101010082e-13,3.293316595116821724e-04
8.787878787878787549e-13,1.111111111111111103e-13,3.721136982237864934e-04
8.787878787878787549e-13,1.212121212121211997e-13,4.128685276407754643e-04
8.787878787878787549e-13,1.313131313131313018e-13,4.507627638483686764e-04
8.787878787878787549e-13,1.414141414141414039e-13,4.850682352116201580e-04
8.787878787878787549e-13,1.515151515151515060e-13,5.151752802886698642e-04
8.787878787878787549e-13,1.616161616161616081e-13,5.406016686701521634e-04
8.787878787878787549e-13,1.717171717171717101e-13,5.609971820925550466e-04
8.787878787878787549e-13,1.818181818181818122e-13,5.761440387646077398e-04
8.787878787878787549e-13,1.919191919191919143e-13,5.859534709057089095e-04
8.787878787878787549e-13,2.020202020202020164e-13,5.904588706964631478e-04
8.787878787878787549e-13,2.121212121212121185e-13,5.898060010332216961e-04
8.787878787878787549e-13,2.222222222222222206e-13,5.842408236589651188e-04
8.787878787878787549e-13,2.323232323232323226e-13,5.740955285126732397e-04
8.787878787878787549e-13,2.424242424242423995e-13,5.597733555840922904e-04
8.787878787878787549e-13,2.525252525252525268e-13,5.417327861263887675e-04
8.787878787878787549e-13,2.626262626262626036e-13,5.204716463958839736e-04
8.787878787878787549e-13,2.727272727272727310e-13,4.965116173098433694e-04
8.787878787878787549e-13,2.828282828282828078e-13,4.703835810168274225e-04
8.787878787878787549e-13,2.929292929292929351e-13,4.426141639992553934e-04
8.787878787878787549e-13,3.030303030303030120e-13,4.137137595937687043e-04
8.787878787878787549e-13,3.131313131313131393e-13,3.841662341806563875e-04
8.787878787878787549e-13,3.232323232323232161e-13,3.544204439263055309e-04
8.787878787878787549e-13,3.333333333333332930e-13,3.248836156351907071e-04
8.787878787878787549e-13,3.434343434343434203e-13,2.959165782915859676e-04
8.787878787878787549e-13,3.535353535353534971e-13,2.678307730409740500e-04
8.787878787878787549e-13,3.636363636363636245e-13,2.408869199492093098e-04
8.787878787878787549e-13,3.737373737373737013e-13,2.152951806294338866e-04
8.787878787878787549e-13,3.838383838383838286e-13,1.912166269993223282e-04
8.787878787878787549e-13,3.939393939393939055e-13,1.687658078355174483e-04
8.787878787878787549e-13,4.040404040404040328e-13,1.480141958539512171e-04
8.787878787878787549e-13,4.141414141414141096e-13,1.289942978795218355e-04
8.787878787878787549e-13,4.242424242424242370e-13,1.117042181518813383e-04
8.787878787878787549e-13,4.343434343434343138e-13,9.611247866322906596e-05
8.787878787878787549e-13,4.444444444444444411e-13,8.216291926904532915e-05
8.787878787878787549e-13,4.545454545454545180e-13,6.977952276662172278e-05
8.787878787878787549e-13,4.646464646464646453e-13,5.887103485571423432e-05
8.787878787878787549e-13,4.747474747474747726e-13,4.933527463080065935e-05
8.787878787878787549e-13,4.848484848484847990e-13,4.106305688959439745e-05
8.787878787878787549e-13,4.949494949494949263e-13,3.394167212398863272e-05
8.787878787878787549e-13,5.050505050505050536e-13,2.785789281472452668e-05
8.787878787878787549e-13,5.151515151515150800e-13,2.270049499251244584e-05
8.787878787878787549e-13,5.252525252525252073e-13,1.836230155528644978e-05
8.787878787878787549e-13,5.353535353535353346e-13,1.474176831600038189e-05
8.787878787878787549e-13,5.454545454545454619e-13,1.174414512949062906e-05
8.787878787878787549e-13,5.555555555555554883e-13,9.282252778299614676e-06
8.787878787878787549e-13,5.656565656565656156e-13,7.276921767157592623e-06
8.787878787878787549e-13,5.757575757575757429e-13,5.657142052515678831e-06
8.787878787878787549e-13,5.858585858585858703e-13,4.359973347586861440e-06
8.787878787878787549e-13,5.959595959595958966e-13,3.330264362651509167e-06
8.787878787878787549e-13,6.060606060606060239e-13,2.520226548359646570e-06
8.787878787878787549e-13,6.161616161616161513e-13,1.888903985921849868e-06
8.787878787878787549e-13,6.262626262626262786e-13,1.401576372124038766e-06
8.787878787878787549e-13,6.363636363636363049e-13,1.029126906511799122e-06
8.787878787878787549e-13,6.464646464646464323e-13,7.474015894576753827e-07
8.787878787878787549e-13,6.565656565656565596e-13,5.365812232644055107e-07
8.787878787878787549e-13,6.666666666666665859e-13,3.805824654414246879e-07
8.787878787878787549e-13,6.767676767676767133e-13,2.664997570788200448e-07
8.787878787878787549e-13,6.868686868686868406e-13,1.840959373217962003e-07
8.787878787878787549e-13,6.969696969696969679e-13,1.253459134360109160e-07
8.787878787878787549e-13,7.070707070707069943e-13,8.403490502795630645e-08
8.787878787878787549e-13,7.171717171717171216e-13,5.541051093184024337e-08
8.787878787878787549e-13,7.272727272727272489e-13,3.588612506736009463e-08
8.787878787878787549e-13,7.373737373737373762e-13,2.279200292955554624e-08
8.787878787878787549e-13,7.474747474747474026e-13,1.416949188010670066e-08
8.787878787878787549e-13,7.575757575757575299e-13,8.603518582873833447e-09
8.787878787878787549e-13,7.676767676767676572e-13,5.088306787786176977e-09
8.787878787878787549e-13,7.777777777777777846e-13,2.921411351170071546e-09
8.787878787878787549e-13,7.878787878787878109e-13,1.621437876494656928e-09
8.787878787878787549e-13,7.979797979797979382e-13,8.652164391631095266e-10
8.787878787878787549e-13,8.080808080808080656e-13,4.406652390659059642e-10
8.787878787878787549e-13,8.181818181818180919e-13,2.120768363166653035e-10
8.787878787878787549e-13,8.282828282828282193e-13,9.505538442501959359e-11
8.787878787878787549e-13,8.383838383838383466e-13,3.880536520205172410e-11
8.787878787878787549e-13,8.484848484848484739e-13,1.390523476318283157e-11
8.787878787878787549e-13,8.585858585858585003e-13,4.083685193623127329e-12
8.787878787878787549e-13,8.686868686868686276e-13,8.474632211873296256e-13
8.787878787878787549e-13,8.787878787878787549e-13,8.730605536022502039e-14
8.787878787878787549e-13,8.888888888888888822e-13,4.800435238710049487e-13
8.787878787878787549e-13,8.989898989898989086e-13,1.299883462250818394e-12
8.787878787878787549e-13,9.090909090909090359e-13,2.456079871079313439e-12
8.787878787878787549e-13,9.191919191919191632e-13,3.735142687652112489e-12
8.787878787878787549e-13,9.292929292929292906e-13,4.864102469143077858e-12
8.787878787878787549e-13,9.393939393939394179e-13,5.580896535824626650e-12
8.787878787878787549e-13,9.494949494949495452e-13,5.702239278869292139e-12
8.787878787878787549e-13,9.595959595959594706e-13,5.175220021130429959e-12
8.787878787878787549e-13,9.696969696969695979e-13,4.100239150137521826e-12
8.787878787878787549e-13,9.797979797979797252e-13,2.717744149273280293e-12
8.787878787878787549e-13,9.898989898989898526e-13,1.358428002778440057e-12
8.787878787878787549e-13,9.999999999999999799e-13,3.648207460548526759e-13
8.888888888888888822e-13,0.000000000000000000e+00,3.228721201355413580e-06
8.888888888888888822e-13,1.010101010101010050e-14,1.282258569511207278e-05
8.888888888888888822e-13,2.020202020202020101e-14,2.851091684944287338e-05
8.888888888888888822e-13,3.030303030303029993e-14,4.985850678512812048e-05
8.888888888888888822e-13,4.040404040404040202e-14,7.628413313500161607e-05
8.888888888888888822e-13,5.050505050505050410e-14,1.070828886614630089e-04
8.888888888888888822e-13,6.060606060606059987e-14,1.414513757466420371e-04
8.888888888888888822e-13,7.070707070707070195e-14,1.785147688169350338e-04
8.888888888888888822e-13,8.080808080808080403e-14,2.173547395023346185e-04
8.888888888888888822e-13,9.090909090909090611e-14,2.570372694136929055e-04
8.888888888888888822e-13,1.010101010101010082e-13,2.966394400811003763e-04
8.888888888888888822e-13,1.111111111111111103e-13,3.352743839128812919e-04
8.888888888888888822e-13,1.212121212121211997e-13,3.721136982238446066e-04
8.888888888888888822e-13,1.313131313131313018e-13,4.064067601074817832e-04
8.888888888888888822e-13,1.414141414141414039e-13,4.374965266144673656e-04
8.888888888888888822e-13,1.515151515151515060e-13,4.648315558277582452e-04
8.888888888888888822e-13,1.616161616161616081e-13,4.879741338011508371e-04
8.888888888888888822e-13,1.717171717171717101e-13,5.066045343240852114e-04
8.888888888888888822e-13,1.818181818181818122e-13,5.205215682171426351e-04
8.888888888888888822e-13,1.919191919191919143e-13,5.296396923741832031e-04
8.888888888888888822e-13,2.020202020202020164e-13,5.339830430626706440e-04
8.888888888888888822e-13,2.121212121212121185e-13,5.336768311163640624e-04
8.888888888888888822e-13,2.222222222222222206e-13,5.289365876711283731e-04
8.888888888888888822e-13,2.323232323232323226e-13,5.200557780390504571e-04
8.888888888888888822e-13,2.424242424242423995e-13,5.073923091050890283e-04
8.888888888888888822e-13,2.525252525252525268e-13,4.913544439398197456e-04
8.888888888888888822e-13,2.626262626262626036e-13,4.723866084455556982e-04
8.888888888888888822e-13,2.727272727272727310e-13,4.509555315504262959e-04
8.888888888888888822e-13,2.828282828282828078e-13,4.275371057964462798e-04
8.888888888888888822e-13,2.929292929292929351e-13,4.026042923398185139e-04
8.888888888888888822e-13,3.030303030303030120e-13,3.766163265989954344e-04
8.888888888888888822e-13,3.131313131313131393e-13,3.500094111147513754e-04
8.888888888888888822e-13,3.232323232323232161e-13,3.231890134450065405e-04
8.888888888888888822e-13,3.333333333333332930e-13,2.965238215824550429e-04
8.888888888888888822e-13,3.434343434343434203e-13,2.703413495247225930e-04
8.888888888888888822e-13,3.535353535353534971e-13,2.449251328685686903e-04
8.888888888888888822e-13,3.636363636363636245e-13,2.205134097965938292e-04
8.888888888888888822e-13,3.737373737373737013e-13,1.972991472740694141e-04
8.888888888888888822e-13,3.838383838383838286e-13,1.754312459338477578e-04
8.888888888888888822e-13,3.939393939393939055e-13,1.550167398625563737e-04
8.888888888888888822e-13,4.040404040404040328e-13,1.361237988325137663e-04
8.888888888888888822e-13,4.141414141414141096e-13,1.187853396900771959e-04
8.888888888888888822e-13,4.242424242424242370e-13,1.030030596374835802e-04
8.888888888888888822e-13,4.343434343434343138e-13,8.875171590937079818e-05
8.888888888888888822e-13,4.444444444444444411e-13,7.598349264298903249e-05
8.888888888888888822e-13,4.545454545454545180e-13,6.463231534848988883e-05
8.888888888888888822e-13,4.646464646464646453e-13,5.461799511165306843e-05
8.888888888888888822e-13,4.747474747474747726e-13,4.585010739385902019e-05
8.888888888888888822e-13,4.848484848484847990e-13,3.823153303618405326e-05
8.888888888888888822e-13,4.949494949494949263e-13,3.166161096946738823e-05
8.888888888888888822e-13,5.050505050505050536e-13,2.603887248159059655e-05
8.888888888888888822e-13,5.151515151515150800e-13,2.126334516185978335e-05
8.888888888888888822e-13,5.252525252525252073e-13,1.723843045901410272e-05
8.888888888888888822e-13,5.353535353535353346e-13,1.387237193688985660e-05
8.888888888888888822e-13,5.454545454545454619e-13,1.107934171483505958e-05
8.888888888888888822e-13,5.555555555555554883e-13,8.780180284750321553e-06
8.888888888888888822e-13,5.656565656565656156e-13,6.902830052575075617e-06
8.888888888888888822e-13,5.757575757575757429e-13,5.382505786768560586e-06
8.888888888888888822e-13,5.858585858585858703e-13,4.161645955344672996e-06
8.888888888888888822e-13,5.959595959595958966e-13,3.189688017022155182e-06
8.888888888888888822e-13,6.060606060606060239e-13,2.422708437474154341e-06
8.888888888888888822e-13,6.161616161616161513e-13,1.822964863858451241e-06
8.888888888888888822e-13,6.262626262626262786e-13,1.358373829000530904e-06
8.888888888888888822e-13,6.363636363636363049e-13,1.001952863328967802e-06
8.888888888888888822e-13,6.464646464646464323e-13,7.312512250892215637e-07
8.888888888888888822e-13,6.565656565656565596e-13,5.277888346654052560e-07
8.888888888888888822e-13,6.666666666666665859e-13,3.765185915058918142e-07
8.888888888888888822e-13,6.767676767676767133e-13,2.653231942042858067e-07
8.888888888888888822e-13,6.868686868686868406e-13,1.845539673100910978e-07
